url_path,views_total,views_unique
/Inria-NERV/happyFeat,23,10
/Inria-NERV/happyFeat/tree/main/happyfeat,6,3
/Inria-NERV/happyFeat/tree/main/happyfeat/lib,4,2
/Inria-NERV/happyFeat/blob/main/happyfeat/featureExtractionInterface.py,4,1
/Inria-NERV/happyFeat/actions/runs/12932388482/usage,2,2
/Inria-NERV/happyFeat/blob/main/requirements.txt,2,2
/Inria-NERV/happyFeat/blob/main/.readthedocs.yaml,2,1
/Inria-NERV/happyFeat/blob/main/happyfeat/bcipipeline_setup.py,2,1
/Inria-NERV/happyFeat/tree/BCINET_version/happyfeat,2,1
/Inria-NERV/happyFeat/tree/BCINET_version/happyfeat/templates-mixed,2,1
