url_path,views_total,views_unique
/Inria-NERV/happyFeat/tree/main/happyfeat,3,2
/inria-nerv/happyfeat,2,2
/Inria-NERV/happyFeat/releases,2,2
/Inria-NERV/happyFeat,1,1
/Inria-NERV/happyFeat/commit/1a3082d8a7bf201aa46c7154e259c4561b088bab,1,1
/Inria-NERV/happyFeat/tree/main/happyfeat/toolbox-scenarios,1,1
/Inria-NERV/happyFeat/tree/main/tutorials,1,1
