url_path,views_total,views_unique
/Inria-NERV/happyFeat,3,3
/Inria-NERV/happyFeat/pull/7,2,2
/Inria-NERV/happyFeat/actions/workflows/test.yaml,1,1
/Inria-NERV/happyFeat/issues,1,1
/Inria-NERV/happyFeat/releases/tag/v0.2.2,1,1
