url_path,views_total,views_unique
/Inria-NERV/happyFeat,17,14
/Inria-NERV/happyFeat/tree/main/happyfeat,5,3
/Inria-NERV/happyFeat/tree/develop,2,2
/Inria-NERV/happyFeat/commits,2,1
/Inria-NERV/happyFeat/tree/main/docs,2,1
/Inria-NERV/happyFeat/blob/main/docs/cite.md,1,1
/Inria-NERV/happyFeat/blob/main/docs/index.md,1,1
/Inria-NERV/happyFeat/blob/main/happyfeat/happyfeat_welcome.py,1,1
/Inria-NERV/happyFeat/blob/main/requirements.txt,1,1
/Inria-NERV/happyFeat/tree/main/docs/img,1,1
