url_path,views_total,views_unique
/Inria-NERV/happyFeat,6,4
/Inria-NERV/happyFeat/tree/main/happyfeat,1,1
/Inria-NERV/happyFeat/tree/main/happyfeat/templates-connectivity,1,1
