url_path,views_total,views_unique
/Inria-NERV/happyFeat,7,5
/Inria-NERV/happyFeat/tree/main/happyfeat,2,1
/Inria-NERV/happyFeat/actions/workflows/test.yaml,1,1
/Inria-NERV/happyFeat/blob/main/requirements.txt,1,1
/Inria-NERV/happyFeat/tree/main/tests,1,1
/Inria-NERV/happyFeat/tree/main/tutorials,1,1
