url_path,views_total,views_unique
/Inria-NERV/happyFeat,9,8
/Inria-NERV/happyFeat/tree/main/happyfeat,2,2
/Inria-NERV/happyFeat/tree/main/docs,1,1
/Inria-NERV/happyFeat/tree/main/happyfeat/toolbox-scenarios,1,1
