url_path,views_total,views_unique
/Inria-NERV/happyFeat,4,4
/Inria-NERV/happyFeat/blob/bugfix/cluster/happyfeat/templates-mixed-bcinet/mi-stimulations.lua,1,1
/Inria-NERV/happyFeat/releases,1,1
/inria-nerv/happyfeat,1,1
