url_path,views_total,views_unique
/Inria-NERV/happyFeat,10,6
/Inria-NERV/happyFeat/tree/main/happyfeat,4,3
/Inria-NERV/happyFeat/tree/main/happyfeat/templates-connectivity,3,3
/Inria-NERV/happyFeat/tree/main,2,1
/Inria-NERV/happyFeat/blob/main/happyfeat/bcipipeline_setup.py,1,1
/Inria-NERV/happyFeat/tree/main/tutorials,1,1
