url_path,views_total,views_unique
/Inria-NERV/happyFeat,6,5
/Inria-NERV/happyFeat/fork,2,1
/Inria-NERV/happyFeat/tree/main/happyfeat,2,1
/Inria-NERV/happyFeat/tree/main/tutorials,2,1
/Inria-NERV/happyfeat,1,1
/Inria-NERV/happyFeat/issues,1,1
