url_path,views_total,views_unique
/Inria-NERV/happyFeat,6,5
/inria-nerv/happyfeat,1,1
/Inria-NERV/happyFeat/graphs/contributors,1,1
/Inria-NERV/happyFeat/pulse,1,1
